Probe	Ensembl
56515	ENSG00000163933
31117	ENSG00000163932
31119	ENSG00000163931
31121	ENSG00000162290
31127	ENSG00000157388
31130	ENSG00000016391
31131	ENSG00000056736
31132	ENSG00000113812
31134	ENSG00000113811
31136	ENSG00000157445
31154	ENSG00000180376
31155	ENSG00000163946
31156	ENSG00000163947
31161	ENSG00000163666
31162	ENSG00000157500
31163	ENSG00000239388
31164	ENSG00000174844
31172	ENSG00000174840
31173	ENSG00000168374
31175	ENSG00000174839
31179	ENSG00000163681
31181	ENSG00000136068
31183	ENSG00000163687
31184	ENSG00000163686
31185	ENSG00000163684
31187	ENSG00000168297
31188	ENSG00000168291
31189	ENSG00000168301
31190	ENSG00000168306
31192	ENSG00000168309
31195	ENSG00000198643
31202	ENSG00000189283
31209	ENSG00000144724
31216	ENSG00000114405
31233	ENSG00000163634
31235	ENSG00000163635
31237	ENSG00000163636
31242	ENSG00000163637
31265	ENSG00000144741
31268	ENSG00000144749
31270	ENSG00000163376
31272	ENSG00000172340
31276	ENSG00000183662
31284	ENSG00000163378
31286	ENSG00000144747
31288	ENSG00000144744
31289	ENSG00000144746
31290	ENSG00000163380
31291	ENSG00000114541
31296	ENSG00000187098
31307	ENSG00000114861
31311	ENSG00000163412
31312	ENSG00000170837
31313	ENSG00000163421
31323	ENSG00000163602
31329	ENSG00000144736
31334	ENSG00000163605
57453	ENSG00000255423
31382	ENSG00000227124
31399	ENSG00000169855
31413	ENSG00000114480
31429	ENSG00000175161
31442	ENSG00000083937
31452	ENSG00000229729
31451	ENSG00000163320
31454	ENSG00000175105
31455	ENSG00000179021
31469	ENSG00000184500
31472	ENSG00000169379
31475	ENSG00000178700
31476	ENSG00000178694
31487	ENSG00000243547
31499	ENSG00000113966
31501	ENSG00000080200
31502	ENSG00000170854
31526	ENSG00000080822
31530	ENSG00000154165
31527	ENSG00000080819
31535	ENSG00000064225
31537	ENSG00000057019
31551	ENSG00000168386
31550	ENSG00000184220
31557	ENSG00000036054
31558	ENSG00000114021
31559	ENSG00000154174
31560	ENSG00000206535
31561	ENSG00000181458
31562	ENSG00000144820
31565	ENSG00000114354
31566	ENSG00000154175
31571	ENSG00000081148
31572	ENSG00000138468
31578	ENSG00000174173
31579	ENSG00000081154
31585	ENSG00000066422
31590	ENSG00000182504
31591	ENSG00000144815
31593	ENSG00000144802
31608	ENSG00000170017
31609	ENSG00000114423
31632	ENSG00000114439
31635	ENSG00000196776
31636	ENSG00000114446
31637	ENSG00000114455
31640	ENSG00000144821
31642	ENSG00000163507
31644	ENSG00000198919
31647	ENSG00000163519
31658	ENSG00000121570
31675	ENSG00000177707
31681	ENSG00000177494
31679	ENSG00000153283
31683	ENSG00000240891
31685	ENSG00000144824
31686	ENSG00000144827
31690	ENSG00000114529
31692	ENSG00000174500
31697	ENSG00000091972
31699	ENSG00000186265
31701	ENSG00000144848
31702	ENSG00000138459
31707	ENSG00000206531
31708	ENSG00000163606
31709	ENSG00000163607
31710	ENSG00000163608
31718	ENSG00000206530
31721	ENSG00000163611
31722	ENSG00000072858
31726	ENSG00000176542
31727	ENSG00000121579
31730	ENSG00000114573
31731	ENSG00000178075
31735	ENSG00000184307
31736	ENSG00000163617
31737	ENSG00000151576
31742	ENSG00000174255
31743	ENSG00000181847
31746	ENSG00000181722
31775	ENSG00000144847
31780	ENSG00000121578
31782	ENSG00000031081
31786	ENSG00000176142
31787	ENSG00000163389
31788	ENSG00000113845
31789	ENSG00000121594
31790	ENSG00000144843
31793	ENSG00000121577
31797	ENSG00000144852
31799	ENSG00000082701
31808	ENSG00000163428
31811	ENSG00000163430
31815	ENSG00000065518
31816	ENSG00000113924
31817	ENSG00000144840
31820	ENSG00000153767
31827	ENSG00000051341
31831	ENSG00000163833
31832	ENSG00000180353
31835	ENSG00000173230
31836	ENSG00000173226
31837	ENSG00000145088
31838	ENSG00000163406
31840	ENSG00000145103
31842	ENSG00000114013
31847	ENSG00000121552
31849	ENSG00000114023
31850	ENSG00000196981
31852	ENSG00000114030
31853	ENSG00000138496
31854	ENSG00000163840
31855	ENSG00000173200
31857	ENSG00000173193
31858	ENSG00000169087
31860	ENSG00000138463
31863	ENSG00000065485
31864	ENSG00000121542
31865	ENSG00000173175
31866	ENSG00000206527
31868	ENSG00000065534
31871	ENSG00000175455
31874	ENSG00000160145
31880	ENSG00000114491
31883	ENSG00000082781
31887	ENSG00000173706
31889	ENSG00000221955
57067	ENSG00000163848
31897	ENSG00000114520
31900	ENSG00000144909
31923	ENSG00000114544
31935	ENSG00000163885
31936	ENSG00000070476
31938	ENSG00000180767
31941	ENSG00000197763
31946	ENSG00000159685
31948	ENSG00000114554
31957	ENSG00000163870
31958	ENSG00000073111
31959	ENSG00000114631
31961	ENSG00000114626
31962	ENSG00000074416
31965	ENSG00000058262
31966	ENSG00000175792
31970	ENSG00000132394
31974	ENSG00000179348
31978	ENSG00000163902
31981	ENSG00000075785
31990	ENSG00000231305
31992	ENSG00000177646
56735	ENSG00000187695
31995	ENSG00000114654
31997	ENSG00000169704
57213	ENSG00000240682
32003	ENSG00000169714
32005	ENSG00000181789
32006	ENSG00000183624
32007	ENSG00000184897
32008	ENSG00000206417
32013	ENSG00000172771
32014	ENSG00000129071
32015	ENSG00000163913
32018	ENSG00000004399
32021	ENSG00000172765
32045	ENSG00000206384
32046	ENSG00000196455
32049	ENSG00000017260
32055	ENSG00000034533
32056	ENSG00000114670
32062	ENSG00000246082
32063	ENSG00000198585
32065	ENSG00000114686
32070	ENSG00000196353
32073	ENSG00000240854
32076	ENSG00000014257
32077	ENSG00000240890
32079	ENSG00000138246
57207	ENSG00000113971
32084	ENSG00000081307
32089	ENSG00000144868
32091	ENSG00000170819
32097	ENSG00000091527
32098	ENSG00000163781
57480	ENSG00000242337
32102	ENSG00000091513
32104	ENSG00000144867
32105	ENSG00000154917
32110	ENSG00000163785
32120	ENSG00000129055
32121	ENSG00000182923
32124	ENSG00000174611
32123	ENSG00000154928
32132	ENSG00000073711
32134	ENSG00000174579
32137	ENSG00000114054
32138	ENSG00000118007
32147	ENSG00000168917
58182	ENSG00000158092
32151	ENSG00000174564
32161	ENSG00000158163
32164	ENSG00000138231
32165	ENSG00000114098
32166	ENSG00000181322
32167	ENSG00000158186
32169	ENSG00000114107
32170	ENSG00000158234
32172	ENSG00000051382
32181	ENSG00000175110
32186	ENSG00000184432
32194	ENSG00000163864
32213	ENSG00000114120
32217	ENSG00000155893
32221	ENSG00000177311
32223	ENSG00000155903
32229	ENSG00000114125
32230	ENSG00000114124
32233	ENSG00000069849
32237	ENSG00000114126
32240	ENSG00000175066
32241	ENSG00000114127
32245	ENSG00000175054
32250	ENSG00000120756
32253	ENSG00000144935
32255	ENSG00000163710
32258	ENSG00000188582
32263	ENSG00000163714
32265	ENSG00000175040
32269	ENSG00000181804
32277	ENSG00000181744
32288	ENSG00000152952
57227	ENSG00000163746
32293	ENSG00000188313
32321	ENSG00000163751
32323	ENSG00000163754
32324	ENSG00000071794
32328	ENSG00000163755
32329	ENSG00000047457
32335	ENSG00000169908
32343	ENSG00000018408
32347	ENSG00000114744
32348	ENSG00000206199
32350	ENSG00000082996
56905	ENSG00000070087
32367	ENSG00000196428
32370	ENSG00000144895
32369	ENSG00000120742
32371	ENSG00000198843
32375	ENSG00000181788
32386	ENSG00000174946
32387	ENSG00000174944
32384	ENSG00000144893
32391	ENSG00000181631
32392	ENSG00000169313
32393	ENSG00000152580
32405	ENSG00000198829
32409	ENSG00000221962
32407	ENSG00000152601
32414	ENSG00000169860
32419	ENSG00000181467
32433	ENSG00000114790
32434	ENSG00000174953
32444	ENSG00000196549
32450	ENSG00000114805
32460	ENSG00000174928
32461	ENSG00000169359
32465	ENSG00000169282
32471	ENSG00000114850
32473	ENSG00000163659
32485	ENSG00000163660
32491	ENSG00000197415
32492	ENSG00000163661
32499	ENSG00000174891
32503	ENSG00000178053
32507	ENSG00000079257
32506	ENSG00000168827
57968	ENSG00000240207
32509	ENSG00000118855
32523	ENSG00000168811
57331	ENSG00000068885
32531	ENSG00000113810
57332	ENSG00000213186
32537	ENSG00000186432
32544	ENSG00000163590
32545	ENSG00000169255
32546	ENSG00000169251
32549	ENSG00000196542
32592	ENSG00000114204
57956	ENSG00000174776
32594	ENSG00000114209
32596	ENSG00000163536
32605	ENSG00000173905
32615	ENSG00000085276
32625	ENSG00000085274
32627	ENSG00000171757
32637	ENSG00000008952
32639	ENSG00000173890
32642	ENSG00000173889
32645	ENSG00000163558
32648	ENSG00000136603
32657	ENSG00000163584
32658	ENSG00000163577
32662	ENSG00000154310
32668	ENSG00000075651
32674	ENSG00000075420
32681	ENSG00000121858
32685	ENSG00000144959
32690	ENSG00000114346
32726	ENSG00000177565
32746	ENSG00000172667
32749	ENSG00000121879
32751	ENSG00000171121
32753	ENSG00000121864
32755	ENSG00000171109
32756	ENSG00000269728
32758	ENSG00000114450
32761	ENSG00000136518
32762	ENSG00000136522
32763	ENSG00000136521
32767	ENSG00000058056
32768	ENSG00000114757
32780	ENSG00000163728
32781	ENSG00000145075
32787	ENSG00000114416
32790	ENSG00000205981
32816	ENSG00000058063
32817	ENSG00000043093
32819	ENSG00000078070
32821	ENSG00000078081
32823	ENSG00000176597
32822	ENSG00000053524
32830	ENSG00000172578
32833	ENSG00000114796
32834	ENSG00000163872
32837	ENSG00000180834
32838	ENSG00000175193
32842	ENSG00000114770
56487	ENSG00000161202
58127	ENSG00000161203
56488	ENSG00000161204
58131	ENSG00000145198
32859	ENSG00000214160
58130	ENSG00000145194
58128	ENSG00000175166
57958	ENSG00000114867
56604	ENSG00000175182
32866	ENSG00000114859
56514	ENSG00000163882
58129	ENSG00000182580
32874	ENSG00000177383
32876	ENSG00000156931
32879	ENSG00000113790
32882	ENSG00000073803
32885	ENSG00000163900
32886	ENSG00000163898
32887	ENSG00000163904
32889	ENSG00000073792
32892	ENSG00000136527
32895	ENSG00000244405
32897	ENSG00000058866
32901	ENSG00000213139
56964	ENSG00000113838
32903	ENSG00000090520
32916	ENSG00000156976
32922	ENSG00000163918
32930	ENSG00000073849
32932	ENSG00000163923
32936	ENSG00000136514
32942	ENSG00000113916
56963	ENSG00000213132
32950	ENSG00000145012
32956	ENSG00000188001
32959	ENSG00000073282
32962	ENSG00000090530
32972	ENSG00000196083
32981	ENSG00000188958
32982	ENSG00000152492
32997	ENSG00000180611
33000	ENSG00000127252
33003	ENSG00000127249
33006	ENSG00000198836
33018	ENSG00000114315
33026	ENSG00000178732
33027	ENSG00000133657
33033	ENSG00000145014
33035	ENSG00000041802
33038	ENSG00000185112
33046	ENSG00000173950
33052	ENSG00000114331
33056	ENSG00000184203
33061	ENSG00000189058
56623	ENSG00000242086
33067	ENSG00000176945
33068	ENSG00000145113
33071	ENSG00000061938
33080	ENSG00000072274
33083	ENSG00000224652
33084	ENSG00000163958
33086	ENSG00000163959
33087	ENSG00000161217
57819	ENSG00000213123
57857	ENSG00000145107
33094	ENSG00000163960
33101	ENSG00000163961
33105	ENSG00000185798
33106	ENSG00000174013
56598	ENSG00000174004
33109	ENSG00000163964
33110	ENSG00000174007
33112	ENSG00000180370
33115	ENSG00000119231
33117	ENSG00000114503
33120	ENSG00000119227
33122	ENSG00000163975
33124	ENSG00000075711
33132	ENSG00000161267
33133	ENSG00000214135
33137	ENSG00000145016
33139	ENSG00000122068
33140	ENSG00000186001
33143	ENSG00000114473
33145	ENSG00000182899
33146	ENSG00000185621
57455	ENSG00000197701
46155	ENSG00000250312
46162	ENSG00000186777
46164	ENSG00000131127
56674	ENSG00000182903
46173	ENSG00000174227
46175	ENSG00000133256
46177	ENSG00000169020
46178	ENSG00000215375
46179	ENSG00000169026
46180	ENSG00000185619
46184	ENSG00000168993
46186	ENSG00000178950
46187	ENSG00000127419
46188	ENSG00000145214
46189	ENSG00000145217
46190	ENSG00000127415
46191	ENSG00000127418
46193	ENSG00000178222
46199	ENSG00000159674
46200	ENSG00000159692
46201	ENSG00000196810
46202	ENSG00000090316
46203	ENSG00000163945
46206	ENSG00000179979
46209	ENSG00000174137
46211	ENSG00000163950
46212	ENSG00000168936
46213	ENSG00000013810
57047	ENSG00000218422
46216	ENSG00000168924
46218	ENSG00000109685
46222	ENSG00000185049
46224	ENSG00000243449
46225	ENSG00000185818
46226	ENSG00000130997
57018	ENSG00000214367
46231	ENSG00000123933
46233	ENSG00000159733
46245	ENSG00000125386
46246	ENSG00000168884
46247	ENSG00000087266
46248	ENSG00000087274
46249	ENSG00000109736
46251	ENSG00000087269
46252	ENSG00000125388
46255	ENSG00000197386
46256	ENSG00000188981
46257	ENSG00000159788
46261	ENSG00000175920
46263	ENSG00000163956
46288	ENSG00000132406
46289	ENSG00000145220
46290	ENSG00000168826
46292	ENSG00000168824
46293	ENSG00000168818
46300	ENSG00000170891
46301	ENSG00000152953
46305	ENSG00000173040
46306	ENSG00000072840
46307	ENSG00000072832
46309	ENSG00000181215
46310	ENSG00000152969
46314	ENSG00000109501
46316	ENSG00000013288
46317	ENSG00000179010
46322	ENSG00000163993
46323	ENSG00000178988
46324	ENSG00000186222
46325	ENSG00000170871
46326	ENSG00000132405
56588	ENSG00000173013
46333	ENSG00000173011
46334	ENSG00000109519
46338	ENSG00000184985
46342	ENSG00000196526
46344	ENSG00000163995
46348	ENSG00000125089
46350	ENSG00000170801
46354	ENSG00000087008
46356	ENSG00000155275
46422	ENSG00000109667
46428	ENSG00000071127
46441	ENSG00000178163
46443	ENSG00000109684
46446	ENSG00000250896
46447	ENSG00000002587
46461	ENSG00000205940
46462	ENSG00000157869
46465	ENSG00000038219
46483	ENSG00000137449
46488	ENSG00000048342
46490	ENSG00000118564
46491	ENSG00000237765
46492	ENSG00000109743
46495	ENSG00000004468
46498	ENSG00000137441
58078	ENSG00000007062
46501	ENSG00000169762
46508	ENSG00000169744
46514	ENSG00000151552
46521	ENSG00000118579
46522	ENSG00000047662
46524	ENSG00000163257
46525	ENSG00000109805
46526	ENSG00000178177
46538	ENSG00000163138
46539	ENSG00000185774
46546	ENSG00000152990
46560	ENSG00000109819
46564	ENSG00000109606
46572	ENSG00000181982
46573	ENSG00000153012
46574	ENSG00000109618
46575	ENSG00000038210
46576	ENSG00000168228
46578	ENSG00000053900
46591	ENSG00000091490
46593	ENSG00000250317
46596	ENSG00000168214
46598	ENSG00000109680
46601	ENSG00000109689
46652	ENSG00000047365
46654	ENSG00000197057
46662	ENSG00000154274
46664	ENSG00000181826
46667	ENSG00000169299
46669	ENSG00000065882
46682	ENSG00000109787
46684	ENSG00000174123
56599	ENSG00000174130
46687	ENSG00000197712
46689	ENSG00000121895
46690	ENSG00000109790
46693	ENSG00000157796
46694	ENSG00000035928
46697	ENSG00000134962
46700	ENSG00000163682
46701	ENSG00000121897
46703	ENSG00000109814
46706	ENSG00000163683
46709	ENSG00000078140
46714	ENSG00000121892
46720	ENSG00000078177
46725	ENSG00000168421
46730	ENSG00000163694
46735	ENSG00000179299
46737	ENSG00000163697
46745	ENSG00000154277
46747	ENSG00000064042
46759	ENSG00000109133
46760	ENSG00000182308
46761	ENSG00000014824
46763	ENSG00000188848
46766	ENSG00000124406
46788	ENSG00000151806
46789	ENSG00000163281
46808	ENSG00000169019
46809	ENSG00000145246
46812	ENSG00000145244
46816	ENSG00000170448
46818	ENSG00000198515
46817	ENSG00000163293
46820	ENSG00000074966
46823	ENSG00000135605
46825	ENSG00000109171
46828	ENSG00000075539
46830	ENSG00000109180
46832	ENSG00000145247
46864	ENSG00000109184
46867	ENSG00000188993
46868	ENSG00000163069
46870	ENSG00000163071
46874	ENSG00000109189
57100	ENSG00000212588
46887	ENSG00000184178
46891	ENSG00000072201
56649	ENSG00000145216
46899	ENSG00000109220
46907	ENSG00000134853
46912	ENSG00000157404
46926	ENSG00000128039
46929	ENSG00000134851
46932	ENSG00000134852
46939	ENSG00000090989
46942	ENSG00000174799
46944	ENSG00000109265
46948	ENSG00000157426
46951	ENSG00000128059
46954	ENSG00000128050
46956	ENSG00000174780
46960	ENSG00000171476
46965	ENSG00000128040
46967	ENSG00000084093
46969	ENSG00000084092
46970	ENSG00000047315
46974	ENSG00000163453
47050	ENSG00000145241
47051	ENSG00000035720
47052	ENSG00000033178
47073	ENSG00000083896
47075	ENSG00000087128
47077	ENSG00000197888
47107	ENSG00000213759
47110	ENSG00000135226
47124	ENSG00000173597
47145	ENSG00000132464
47146	ENSG00000132465
47147	ENSG00000132467
47150	ENSG00000018189
47152	ENSG00000132463
47155	ENSG00000173542
47156	ENSG00000156136
47157	ENSG00000080493
47168	ENSG00000163626
47169	ENSG00000132466
47174	ENSG00000163631
47179	ENSG00000169435
47181	ENSG00000169429
47183	ENSG00000124875
47185	ENSG00000109272
47186	ENSG00000163739
47189	ENSG00000163737
47190	ENSG00000163736
47191	ENSG00000163735
47193	ENSG00000163734
47196	ENSG00000081041
47197	ENSG00000163738
47201	ENSG00000124882
47209	ENSG00000169116
47212	ENSG00000260265
47220	ENSG00000163743
47221	ENSG00000174796
47222	ENSG00000174792
47224	ENSG00000138757
47226	ENSG00000138768
47229	ENSG00000156194
47230	ENSG00000138744
47231	ENSG00000198301
47234	ENSG00000138755
47236	ENSG00000169245
47240	ENSG00000138750
47241	ENSG00000138760
57812	ENSG00000118804
47262	ENSG00000138758
47264	ENSG00000118816
47267	ENSG00000138764
47273	ENSG00000138767
47274	ENSG00000169288
47285	ENSG00000138772
47292	ENSG00000138756
47294	ENSG00000163291
47305	ENSG00000163297
47309	ENSG00000152784
47313	ENSG00000152785
47314	ENSG00000138669
47317	ENSG00000138670
47326	ENSG00000138668
47329	ENSG00000152795
47330	ENSG00000145293
47337	ENSG00000145284
47339	ENSG00000138674
47341	ENSG00000168152
47342	ENSG00000189308
47346	ENSG00000138663
47347	ENSG00000145287
47351	ENSG00000173085
47352	ENSG00000173083
47354	ENSG00000163312
47355	ENSG00000163319
47356	ENSG00000163322
47359	ENSG00000138678
47368	ENSG00000163624
47369	ENSG00000163625
47373	ENSG00000180769
47376	ENSG00000138639
47384	ENSG00000163629
47387	ENSG00000163633
47391	ENSG00000235043
47390	ENSG00000172493
47392	ENSG00000145332
47398	ENSG00000170509
57466	ENSG00000198189
47404	ENSG00000170502
47415	ENSG00000118785
47417	ENSG00000118762
47418	ENSG00000118777
47424	ENSG00000163644
47428	ENSG00000138642
47429	ENSG00000138646
47433	ENSG00000138641
47438	ENSG00000177432
47440	ENSG00000138640
47441	ENSG00000180346
47443	ENSG00000185477
47445	ENSG00000145335
47447	ENSG00000138722
47448	ENSG00000184305
47470	ENSG00000163104
47471	ENSG00000163106
47474	ENSG00000163110
47497	ENSG00000138698
47499	ENSG00000168785
47504	ENSG00000151247
47511	ENSG00000164024
47514	ENSG00000197894
47525	ENSG00000145331
47529	ENSG00000070190
47530	ENSG00000109270
47531	ENSG00000164031
47537	ENSG00000145358
47543	ENSG00000138814
47546	ENSG00000153064
47550	ENSG00000138821
47555	ENSG00000109320
47557	ENSG00000109323
47563	ENSG00000109332
47567	ENSG00000145354
47568	ENSG00000164037
47571	ENSG00000164038
56516	ENSG00000164039
47573	ENSG00000138778
47583	ENSG00000168772
47594	ENSG00000168769
47597	ENSG00000138777
47608	ENSG00000138780
47606	ENSG00000138785
47613	ENSG00000145348
47614	ENSG00000164022
47619	ENSG00000155011
47624	ENSG00000138801
47625	ENSG00000164023
47628	ENSG00000155016
47630	ENSG00000138796
47631	ENSG00000138795
47635	ENSG00000234492
47637	ENSG00000109475
47638	ENSG00000198856
47648	ENSG00000138802
47653	ENSG00000005059
47655	ENSG00000138794
47656	ENSG00000123739
47660	ENSG00000183423
47662	ENSG00000138798
47664	ENSG00000170522
47671	ENSG00000138792
47692	ENSG00000174749
47695	ENSG00000138660
47697	ENSG00000145365
57383	ENSG00000251441
47698	ENSG00000073331
47704	ENSG00000138658
47706	ENSG00000174720
47720	ENSG00000145362
47729	ENSG00000145349
47734	ENSG00000174607
47762	ENSG00000269893
47772	ENSG00000145388
47773	ENSG00000150961
47774	ENSG00000172403
47779	ENSG00000145390
47780	ENSG00000164096
47790	ENSG00000138735
47797	ENSG00000164109
47802	ENSG00000138738
47808	ENSG00000050730
47815	ENSG00000164111
47816	ENSG00000164112
47818	ENSG00000123737
47819	ENSG00000145386
47820	ENSG00000138686
47822	ENSG00000138741
47825	ENSG00000138688
47831	ENSG00000181004
47833	ENSG00000138685
47836	ENSG00000170917
47837	ENSG00000145375
47840	ENSG00000164056
47852	ENSG00000151458
47853	ENSG00000196159
47871	ENSG00000142731
47873	ENSG00000164073
47874	ENSG00000164074
47875	ENSG00000138709
47878	ENSG00000164040
47883	ENSG00000077684
47884	ENSG00000151466
47885	ENSG00000151470
47960	ENSG00000151012
47972	ENSG00000151014
47974	ENSG00000109381
47983	ENSG00000109390
47984	ENSG00000164134
47988	ENSG00000172007
47989	ENSG00000145391
47992	ENSG00000085871
47995	ENSG00000196782
47998	ENSG00000153130
48005	ENSG00000179387
48009	ENSG00000109436
48014	ENSG00000170153
48015	ENSG00000109445
48021	ENSG00000164136
48022	ENSG00000109452
48027	ENSG00000250326
48029	ENSG00000170185
48033	ENSG00000109458
48038	ENSG00000153147
48045	ENSG00000197465
56575	ENSG00000250361
48058	ENSG00000164162
48060	ENSG00000164163
48061	ENSG00000164164
48064	ENSG00000251333
48066	ENSG00000170365
48070	ENSG00000151611
48074	ENSG00000151612
48081	ENSG00000164167
48084	ENSG00000120519
48099	ENSG00000164168
48100	ENSG00000164169
48101	ENSG00000071205
48105	ENSG00000151623
48122	ENSG00000170390
48124	ENSG00000198589
48132	ENSG00000145425
48135	ENSG00000109686
48141	ENSG00000164142
48145	ENSG00000059691
48158	ENSG00000109670
48164	ENSG00000170006
48167	ENSG00000164144
48170	ENSG00000231841
48171	ENSG00000137460
48173	ENSG00000109654
48177	ENSG00000121211
48180	ENSG00000121210
48183	ENSG00000137462
48184	ENSG00000145428
48186	ENSG00000145423
48192	ENSG00000171566
48209	ENSG00000164114
48224	ENSG00000164116
48225	ENSG00000260244
48226	ENSG00000061918
48229	ENSG00000256043
48236	ENSG00000145431
48252	ENSG00000164125
48256	ENSG00000164124
48262	ENSG00000205208
48263	ENSG00000171503
48265	ENSG00000171497
48266	ENSG00000052795
48273	ENSG00000109756
48293	ENSG00000145414
48299	ENSG00000198498
48301	ENSG00000145416
57366	ENSG00000250486
48318	ENSG00000183439
48329	ENSG00000170088
48330	ENSG00000109466
48333	ENSG00000052802
48354	ENSG00000137628
48356	ENSG00000181381
48358	ENSG00000129116
48364	ENSG00000145439
48368	ENSG00000154447
48371	ENSG00000137601
48372	ENSG00000109572
48380	ENSG00000198948
48397	ENSG00000174473
48401	ENSG00000109586
48404	ENSG00000164104
48405	ENSG00000164105
48406	ENSG00000164106
48421	ENSG00000164117
48422	ENSG00000164118
48425	ENSG00000164120
48430	ENSG00000168594
48441	ENSG00000150625
48446	ENSG00000150627
48451	ENSG00000129128
48454	ENSG00000150630
48459	ENSG00000109674
48461	ENSG00000038002
48494	ENSG00000129187
48498	ENSG00000151718
48509	ENSG00000168564
48512	ENSG00000168556
48516	ENSG00000168538
48519	ENSG00000173320
48527	ENSG00000180712
48529	ENSG00000168310
48533	ENSG00000164305
48534	ENSG00000164306
48535	ENSG00000151725
48536	ENSG00000151726
57339	ENSG00000249138
48549	ENSG00000151729
48550	ENSG00000164323
48551	ENSG00000109762
48552	ENSG00000109771
48554	ENSG00000186352
48555	ENSG00000109775
48561	ENSG00000154556
48568	ENSG00000164342
57362	ENSG00000109794
48574	ENSG00000145476
48575	ENSG00000164344
48616	ENSG00000205100
48622	ENSG00000109536
48624	ENSG00000251297
53715	ENSG00000153404
53719	ENSG00000164366
53721	ENSG00000073578
53723	ENSG00000249915
53725	ENSG00000063438
53728	ENSG00000221990
53729	ENSG00000180104
53732	ENSG00000225138
53731	ENSG00000066230
53736	ENSG00000112877
53737	ENSG00000171368
53739	ENSG00000188818
53743	ENSG00000028310
53744	ENSG00000071539
53751	ENSG00000113504
53754	ENSG00000174358
53756	ENSG00000164362
53758	ENSG00000049656
53762	ENSG00000153395
53764	ENSG00000185986
53766	ENSG00000188002
53771	ENSG00000145494
53817	ENSG00000164151
53822	ENSG00000250490
53823	ENSG00000133398
53826	ENSG00000037474
53827	ENSG00000145545
53829	ENSG00000112941
53849	ENSG00000124279
53848	ENSG00000124275
53865	ENSG00000112902
53880	ENSG00000150756
53882	ENSG00000150753
53883	ENSG00000164237
53887	ENSG00000145495
53889	ENSG00000145491
53900	ENSG00000112977
53918	ENSG00000038382
53919	ENSG00000145569
53924	ENSG00000154124
53925	ENSG00000154122
53947	ENSG00000173545
53948	ENSG00000154153
53952	ENSG00000145555
53957	ENSG00000215196
53960	ENSG00000176788
54022	ENSG00000183666
57097	ENSG00000248874
54062	ENSG00000251593
54098	ENSG00000113360
54100	ENSG00000082213
54102	ENSG00000133401
54121	ENSG00000113384
54124	ENSG00000150712
54127	ENSG00000056097
54131	ENSG00000113387
54133	ENSG00000113389
54145	ENSG00000113407
54151	ENSG00000164175
57242	ENSG00000242110
56723	ENSG00000082196
54159	ENSG00000039560
54161	ENSG00000205838
54164	ENSG00000113456
54165	ENSG00000113460
54166	ENSG00000168724
54169	ENSG00000113494
54173	ENSG00000152582
54176	ENSG00000168685
54183	ENSG00000164187
54185	ENSG00000145604
54187	ENSG00000152620
54192	ENSG00000079215
54195	ENSG00000164190
54198	ENSG00000197603
54201	ENSG00000113569
54204	ENSG00000082068
54233	ENSG00000145623
54234	ENSG00000164327
54236	ENSG00000082074
57955	ENSG00000153071
54250	ENSG00000171522
54251	ENSG00000113638
54252	ENSG00000132356
54254	ENSG00000145592
54256	ENSG00000132357
54264	ENSG00000083720
54267	ENSG00000205765
54268	ENSG00000151876
54276	ENSG00000198865
54277	ENSG00000250722
56634	ENSG00000177721
54287	ENSG00000172262
54288	ENSG00000177453
54293	ENSG00000112972
54295	ENSG00000151882
54296	ENSG00000151881
54298	ENSG00000172244
54302	ENSG00000172239
54305	ENSG00000112992
54316	ENSG00000112996
54323	ENSG00000170571
54325	ENSG00000151883
58163	ENSG00000213949
54352	ENSG00000164171
54353	ENSG00000164172
54357	ENSG00000134363
54358	ENSG00000164258
54363	ENSG00000185305
54371	ENSG00000178996
54377	ENSG00000164283
54379	ENSG00000113088
54384	ENSG00000145649
54393	ENSG00000067248
54394	ENSG00000039123
54395	ENSG00000067113
54399	ENSG00000177058
54404	ENSG00000164509
54406	ENSG00000134352
54412	ENSG00000164512
54428	ENSG00000095015
54432	ENSG00000155542
54433	ENSG00000155545
54439	ENSG00000062194
54454	ENSG00000145632
54455	ENSG00000175857
54458	ENSG00000152932
54462	ENSG00000113448
54472	ENSG00000035499
54476	ENSG00000164181
54477	ENSG00000049167
54482	ENSG00000188725
54485	ENSG00000130449
54498	ENSG00000086189
54497	ENSG00000068796
54499	ENSG00000086200
56713	ENSG00000186105
54517	ENSG00000153006
54518	ENSG00000153015
54520	ENSG00000049192
54525	ENSG00000123219
54526	ENSG00000113593
54527	ENSG00000113595
54529	ENSG00000113597
54531	ENSG00000197860
54532	ENSG00000123213
54535	ENSG00000112851
54537	ENSG00000153914
54545	ENSG00000069020
54550	ENSG00000134061
54567	ENSG00000145675
54580	ENSG00000145740
54584	ENSG00000134057
54586	ENSG00000153044
54587	ENSG00000134056
54588	ENSG00000134058
54589	ENSG00000183323
54592	ENSG00000085231
54593	ENSG00000152942
54594	ENSG00000152939
54649	ENSG00000145734
54652	ENSG00000131844
54655	ENSG00000131711
54657	ENSG00000113048
54659	ENSG00000049883
54663	ENSG00000178175
54670	ENSG00000083312
54673	ENSG00000157107
54677	ENSG00000157111
54691	ENSG00000145741
54693	ENSG00000164331
54694	ENSG00000164338
54696	ENSG00000214944
